cause	effect	linear	quad
STL1	PHO84	4.80966830755e-5	0
STL1	PRY2	4.7153093997e-7	0
STL1	SCW11	1.03058476003e-5	0
STL1	SLT2	1.48541165214e-4	0
STL1	SPL2	1.59913580713e-4	0
STL1	YHR140W	9.59873733525e-6	0
STP1	AGP1	7.73393679211e-5	0
STP1	FBP26	-1.06950997461e-5	0
STP1	YJL086C	-5.60872723728e-6	0
STP2	AGP1	0.00296848210403	0
STP2	AGP3	1.16154632289e-4	0
STP2	ARG1	-3.07174954278e-5	0
STP2	ARN2	-7.92427961107e-5	0
STP2	ASN1	2.3785415356e-4	0
STP2	ASP3-2	-1.73329206122e-4	0
STP2	ASP3-3	-6.98895093377e-5	0
STP2	ASP3-4	-2.3977809366e-4	0
STP2	AYT1	1.49067032578e-4	0
STP2	BAP2	-9.82682004971e-7	0
STP2	BAT2	-8.86643094407e-5	0
STP2	BEM3	4.13347853427e-5	0
STP2	CAR1	2.82745612023e-4	0
STP2	CLB4	7.39398803766e-5	0
STP2	CTR1	2.58503403376e-5	0
STP2	DAL1	-5.83283239285e-5	0
STP2	DAL2	-6.90056420047e-5	0
STP2	DAL3	-1.6811896841e-4	0
STP2	DAL7	-8.47689378462e-5	0
STP2	DIP5	9.69955229549e-4	0
STP2	DSD1	-3.54978316272e-5	0
STP2	DUR1,2	-1.38585489624e-4	0
STP2	DUR3	6.12862099683e-4	0
STP2	FLO1	-5.32828032872e-6	0
STP2	GAP1	1.69550791e-4	0
STP2	GDH2	4.49126828952e-5	0
STP2	GND1	3.38455257461e-4	0
STP2	GNP1	0.00125890665113	0
STP2	HMI1	3.43027796895e-5	0
STP2	HRT1	2.86587097882e-5	0
STP2	INO1	-8.93999078208e-7	0
STP2	MLS1	-1.16969028414e-5	0
STP2	MUP1	7.89535883589e-4	0
STP2	NRK1	-2.66196230003e-4	0
STP2	OPT2	3.13605811887e-4	0
STP2	OYE3	-1.14697550063e-4	0
STP2	PBA1	0	-6.69943196159e-6
STP2	PBI1	-3.64312126151e-5	0
STP2	PCL5	-3.00888057849e-5	0
STP2	PDC6	-9.38691541295e-5	0
STP2	QCR10	6.71140132745e-5	0
STP2	REC102	-3.15932180893e-5	0
STP2	REE1	-2.49593134551e-5	0
STP2	SHC1	-4.4258664327e-5	0
STP2	SIT1	6.45848168124e-4	0
STP2	SOL3	1.23508080312e-5	0
STP2	TAT2	4.65006580156e-4	0
STP2	TIR1	-4.76042995894e-5	0
STP2	UBP8	7.36210484046e-5	0
STP2	UGA1	-2.85216161986e-4	0
STP2	UGA4	4.89607752164e-6	0
STP2	VBA1	-1.33073265177e-4	0
STP2	YCT1	-1.46165530819e-5	0
STP2	YDR248C	1.05529989296e-4	0
STP2	YGR125W	-8.32390708403e-6	0
STP2	YHB1	1.09173955356e-6	0
STP2	YLR257W	-5.67732375468e-6	0
STP2	YMR315W	3.23630057784e-4	0
STP2	YOR366W	1.592684508e-4	0
STP4	ARG1	7.82287933062e-7	0
STP4	ARN2	-2.30963761086e-5	0
STP4	BAG7	0.00141865294311	0
STP4	BIT2	1.50367941627e-4	0
STP4	CTR1	6.82097527958e-4	0
STP4	CYC1	-5.04366523791e-7	0
STP4	DAK1	4.25107595251e-5	0
STP4	DAL2	0	-4.32397074693e-6
STP4	DIA1	2.24857517951e-5	0
STP4	DIT1	-8.92967597812e-7	0
STP4	DSD1	1.39727183051e-4	0
STP4	DUR3	-2.08601370398e-4	0
STP4	ECM38	2.09116457627e-5	0
STP4	ECM4	5.05218960417e-4	0
STP4	FLO1	-1.97012800052e-5	0
STP4	FMP46	6.35867324641e-5	0
STP4	GCY1	3.65899468454e-4	0
STP4	GND1	-1.1868402087e-4	0
STP4	GNP1	-2.20938119234e-5	0
STP4	GRE2	4.6401659136e-4	0
STP4	HSP26	8.17928795322e-4	0
STP4	HSP31	2.09121971179e-4	0
STP4	HXT2	-1.69282467584e-4	0
STP4	INO1	1.01863023957e-4	0
STP4	IZH4	6.92297653797e-5	0
STP4	MAL33	-1.00273342962e-4	0
STP4	MHO1	1.36987272874e-4	0
STP4	NQM1	0.00129751791167	0
STP4	ODC1	-1.85586838763e-4	0
STP4	PHO89	-1.34786966992e-4	0
STP4	PIR3	0.00115983676826	0
STP4	PRR2	-1.87778004918e-6	0
STP4	PST1	0.00234065574792	0
STP4	REE1	0.00100007343206	0
STP4	RMA1	4.26553720409e-5	0
STP4	RPH1	1.28060234292e-4	0
STP4	RRT1	3.39908770066e-4	0
STP4	SCS7	3.55026345599e-5	0
STP4	SFG1	-2.2700717539e-4	0
STP4	SNQ2	6.73341552622e-5	0
STP4	SNZ3	-6.9565102582e-5	0
STP4	SPG4	-1.97960478979e-6	0
STP4	SPI1	0.00220057887891	0
STP4	SSA4	0.0021208985196	0
STP4	TDH1	1.70626612179e-5	0
STP4	TIP1	-1.28604912256e-5	0
STP4	TIR1	-2.94729875937e-5	0
STP4	TOS3	5.0957547769e-4	0
STP4	UGA1	2.01139094567e-4	0
STP4	UGA2	3.23978690978e-4	0
STP4	YAR028W	2.33132529869e-4	0
STP4	YAR029W	7.16624198793e-5	0
STP4	YBR116C	-5.41295255108e-4	0
STP4	YDR248C	9.4309071768e-6	0
STP4	YGP1	0.00277545755975	0
STP4	YGR250C	0.00117319421552	0
STP4	YJR096W	5.08385778234e-4	0
STP4	YKL091C	5.97410050042e-5	0
STP4	YLR031W	2.4675358224e-4	0
STP4	YNL200C	2.51841599685e-4	0
STP4	YPL113C	-1.32666658715e-4	0
STP4	YPR117W	1.80004422266e-4	0
STP4	YPR127W	4.87650669373e-4	0
STR3	ADH5	1.09629648589e-4	0
STR3	CIT1	-4.08177586796e-6	0
STR3	CIT2	-3.63245929258e-4	0
STR3	DUR3	0.00161846164836	0
STR3	HIS3	5.03673922362e-4	0
STR3	LYS2	3.24581003804e-4	0
STR3	MET17	6.32120317028e-5	0
STR3	NCE103	0.00134930002001	0
STR3	SCW11	2.56252535841e-5	0
STR3	YCT1	2.93894686941e-8	0
STU1	STU1	-0.00556989708151	0
STU2	STU2	-0.00218081578684	0
SUB1	ADE12	-5.74602452093e-5	0
SUB1	ADH5	-7.75380409467e-5	0
SUB1	ALG6	-4.22710094087e-5	0
SUB1	ANB1	-8.60553006718e-5	0
SUB1	ARG1	5.91632661751e-6	0
SUB1	ARG4	-1.03207584344e-6	0
SUB1	ARO9	8.89704229838e-5	0
SUB1	CDA1	-5.28644280719e-5	0
SUB1	COX5B	-5.8413829352e-5	0
SUB1	CTR1	4.10610426216e-6	0
SUB1	CWC27	-4.64677875721e-5	0
SUB1	DAL1	1.41398132959e-5	0
SUB1	EMC10	-3.96295759771e-5	0
SUB1	FLO1	-5.0522386747e-7	0
SUB1	FMC1	-4.06174860185e-5	0
SUB1	FMP23	-1.04404168318e-4	0
SUB1	FRE1	2.21173905046e-6	0
SUB1	FUR1	-5.8762797198e-5	0
SUB1	GAS2	1.42306573717e-4	0
SUB1	GDH1	8.04128687785e-5	0
SUB1	GDH2	-4.1708395726e-6	0
SUB1	GND1	7.73863990538e-7	0
SUB1	GPM2	-7.42182472328e-5	0
SUB1	GRE1	5.42482186519e-5	0
SUB1	HTB2	6.03110095959e-5	0
SUB1	HXT2	8.62729028489e-6	0
SUB1	IDH1	-6.69570028594e-5	0
SUB1	IMD1	3.32603877356e-5	-5.19496988563e-4
SUB1	IMD2	0	-4.330007446e-4
SUB1	IMD3	0	-1.79957489039e-4
SUB1	IMD4	-4.23335050842e-5	0
SUB1	INO1	4.40651877154e-4	0
SUB1	IRC14	-2.33414105944e-5	0
SUB1	ITR1	1.3220799537e-4	0
SUB1	KNH1	2.50563341505e-6	0
SUB1	MAG1	-6.26467285668e-5	0
SUB1	MHF1	-5.28936604653e-5	0
SUB1	MIT1	6.55589043667e-5	0
SUB1	MOT3	2.23145471719e-5	0
SUB1	MRP21	-2.74941318378e-5	0
SUB1	MRP8	-4.79387692735e-5	0
SUB1	NCA3	9.67725518007e-5	0
SUB1	NTR2	-4.8926504733e-5	0
SUB1	OLA1	-5.92325893652e-5	0
SUB1	OYE3	3.13993392875e-6	0
SUB1	PBI1	2.76664736362e-6	0
SUB1	PDC1	1.05881278538e-4	0
SUB1	PDC5	1.05596865632e-4	0
SUB1	PHO3	-4.35336167333e-5	0
SUB1	PIS1	-5.60508294713e-5	0
SUB1	REE1	-8.4302381628e-6	0
SUB1	RIM4	1.12346176779e-4	0
SUB1	RTC2	1.28449210683e-6	0
SUB1	SHC1	1.53947693713e-6	0
SUB1	SNO1	-6.71569256539e-5	0
SUB1	SSA4	4.71572086257e-5	0
SUB1	SUR2	-1.54360492564e-6	0
SUB1	TDA2	-3.25756672986e-5	0
SUB1	TDA4	-2.29276899484e-5	0
SUB1	TPO2	1.56912745985e-4	0
SUB1	TYE7	-5.89533095166e-5	0
SUB1	URA6	-4.05515341886e-5	0
SUB1	URA8	-1.39595655462e-5	0
SUB1	WSC4	5.81477184537e-5	0
SUB1	YAL037W	-3.28349840531e-5	0
SUB1	YAR075W	1.76192683915e-5	-4.549907981e-4
SUB1	YAT2	-4.46791204966e-6	0
SUB1	YBR190W	2.61296958117e-4	0
SUB1	YCL021W-A	3.74150904473e-5	0
SUB1	YDR248C	-6.88392878083e-5	0
SUB1	YGL230C	-9.97012866619e-5	0
SUB1	YGP1	1.88058913764e-4	0
SUB1	YGR125W	1.37235332662e-6	0
SUB1	YGR242W	2.88438232152e-4	0
SUB1	YIL029C	-1.91077641291e-4	0
SUB1	YIR035C	-1.25235323203e-5	0
SUB1	YJR038C	3.06520480582e-4	0
SUB1	YKU70	-5.24843056625e-5	0
SUB1	YLR112W	1.49170463379e-4	0
SUB1	YLR283W	-5.9376989115e-5	0
SUB1	YMR315W	1.26331333012e-6	0
SUB1	YNL144C	5.83903014933e-5	0
SUB1	YPR002C-A	-1.06557992322e-4	0
SUC2	ASN1	1.30618936702e-5	0
SUC2	CTR1	0.00332284025016	0
SUC2	ILV2	3.60222301283e-4	0
SUC2	MEP1	6.55420956925e-6	0
SUC2	PBI1	-1.21003298586e-6	0
SUI2	SUI2	-0.00770622584767	0
SUL1	AAC3	2.69316584515e-5	0
SUL1	AAD10	-6.94132854209e-6	0
SUL1	AAD6	5.53641137088e-5	0
SUL1	AAP1	5.45363185907e-6	0
SUL1	AAT2	1.77646478085e-6	0
SUL1	ACA1	1.5297258567e-5	0
SUL1	ACH1	2.69545620502e-6	0
SUL1	ADA2	-8.38496297609e-6	0
SUL1	ADE1	8.04876283149e-6	0
SUL1	ADE13	7.94963088164e-6	0
SUL1	ADE17	1.21546072038e-5	0
SUL1	ADE2	7.78015256717e-6	0
SUL1	ADE4	2.67757905218e-6	0
SUL1	ADE8	-6.34488008733e-6	0
SUL1	ADH2	-2.05811686993e-5	0
SUL1	ADH3	-4.29411968075e-6	0
SUL1	ADH5	6.98307226407e-6	0
SUL1	ADH6	0	-9.67911792174e-6
SUL1	ADH7	1.23315634067e-5	0
SUL1	AFI1	-5.14257513364e-6	0
SUL1	AFR1	-2.33797012717e-5	-8.82789008486e-6
SUL1	AGP1	2.04613752304e-6	0
SUL1	AGP3	7.14307276392e-4	0
SUL1	AHA1	-1.36021438729e-7	0
SUL1	AHC2	1.93381120198e-6	0
SUL1	AIM2	0	-1.38675033056e-5
SUL1	AIM33	2.45247197419e-6	0
SUL1	ALD3	1.82689140703e-6	0
SUL1	ALG7	-3.56345933774e-6	0
SUL1	ALT1	1.0903294518e-5	0
SUL1	AMD2	4.52266556393e-6	0
SUL1	ANB1	5.81541661094e-5	0
SUL1	APA1	2.46509125945e-5	0
SUL1	APS2	-6.03366397683e-6	0
SUL1	AQR1	8.2076732752e-6	0
SUL1	AQY1	-4.22311209471e-6	-5.01031173118e-5
SUL1	AQY2	0	-1.70187540563e-5
SUL1	ARG1	4.47062406862e-5	0
SUL1	ARG2	3.86034455832e-6	0
SUL1	ARG3	9.03161267471e-6	0
SUL1	ARG4	-6.74544046531e-6	0
SUL1	ARG5,6	1.12643938468e-5	0
SUL1	ARG7	1.10247947421e-5	0
SUL1	ARG8	2.11341805466e-5	0
SUL1	ARI1	0	-6.27739988797e-6
SUL1	ARN1	-5.5676407981e-6	0
SUL1	ARN2	9.87416926658e-6	0
SUL1	ARO1	4.28422878008e-6	0
SUL1	ARO10	-2.36553633555e-5	0
SUL1	ARO2	1.48198483689e-6	0
SUL1	ARO3	2.07401393405e-6	0
SUL1	ARO4	6.62450360465e-6	0
SUL1	ARO8	2.1005308336e-6	0
SUL1	ARO9	0	-4.44323829676e-5
SUL1	ASG7	-5.17676149808e-6	0
SUL1	ASN1	2.25606659508e-5	0
SUL1	ASN2	3.55220767602e-6	0
SUL1	ASP3-1	6.67493252072e-5	0
SUL1	ASP3-2	-8.82681634913e-5	-9.77214456735e-6
SUL1	ASP3-3	-6.6436641438e-5	-1.43748180021e-5
SUL1	ASP3-4	-2.05601697057e-5	0
SUL1	ATE1	-3.27629706134e-7	0
SUL1	ATF2	-1.40031061384e-6	0
SUL1	ATG39	-1.02723971417e-5	0
SUL1	ATG4	-6.10776881219e-7	0
SUL1	ATG9	2.3003287218e-5	0
SUL1	ATM1	5.78506527949e-5	0
SUL1	ATP14	6.87282857807e-6	0
SUL1	ATP16	7.2693060458e-7	0
SUL1	ATP2	3.18654210281e-6	0
SUL1	ATP3	1.72763703922e-6	0
SUL1	ATP4	2.59995693405e-6	0
SUL1	ATP5	4.68827113081e-7	0
SUL1	ATR1	1.02869958807e-5	0
SUL1	AVT7	2.27359518687e-5	0
SUL1	BAP2	1.22046273299e-5	0
SUL1	BAS1	1.06729753112e-6	0
SUL1	BAT2	4.06502726126e-5	0
SUL1	BDH1	0	-7.90254125023e-6
SUL1	BDS1	4.2499257629e-4	0
SUL1	BNA1	8.48383957641e-6	0
SUL1	BNA4	-2.70042880364e-6	0
SUL1	BNA5	1.30282192759e-5	0
SUL1	BSC2	-7.1787854113e-6	0
SUL1	BSC5	-1.65726064054e-5	0
SUL1	BTT1	4.42304595012e-5	0
SUL1	BUD17	-4.09039479466e-7	0
SUL1	BYE1	-2.04011561167e-5	0
SUL1	CAD1	-8.37816780083e-6	0
SUL1	CAF16	5.48922862419e-7	0
SUL1	CAN1	3.0594755928e-6	0
SUL1	CAR1	1.66928791424e-5	0
SUL1	CAR2	8.88628954609e-6	0
SUL1	CBS1	9.27959581725e-6	0
SUL1	CCS1	-8.86338007812e-7	0
SUL1	CDA1	5.31615433297e-5	0
SUL1	CDC14	9.18881635722e-7	0
SUL1	CDC45	3.03871752168e-6	0
SUL1	CEG1	0	-1.41690575395e-5
SUL1	CFD1	1.1346177912e-6	0
SUL1	CHA1	3.62999404904e-5	0
SUL1	CHL4	9.32286631743e-6	0
SUL1	CHO1	5.03617769333e-7	0
SUL1	CIA2	2.5334636752e-6	0
SUL1	CLB1	1.80954961549e-5	0
SUL1	CLB2	-1.02093947779e-6	0
SUL1	CLB6	4.49832838609e-7	0
SUL1	CLN2	2.88036786524e-6	0
SUL1	CMR3	3.69625054347e-5	0
SUL1	COQ3	-1.16303389821e-5	0
SUL1	COQ8	-1.44344208553e-6	0
SUL1	COS111	3.56742121357e-5	0
SUL1	COT1	1.16215564304e-6	0
SUL1	COX19	-8.08338570423e-6	0
SUL1	COX20	-1.11017478717e-5	0
SUL1	COX4	1.78762092099e-6	0
SUL1	COX5A	1.09435324383e-5	0
SUL1	COX6	2.12688875237e-6	0
SUL1	COX8	1.96319896366e-6	0
SUL1	COX9	1.6883216871e-6	0
SUL1	CPA1	-2.93564699709e-6	0
SUL1	CPA2	1.97394724474e-5	0
SUL1	CRC1	-1.42880745171e-5	0
SUL1	CRF1	1.08710623734e-4	0
SUL1	CSI2	1.84558450396e-6	0
SUL1	CSS1	9.12432127151e-6	0
SUL1	CST6	-9.92451985159e-6	0
SUL1	CTA1	5.11964212367e-6	0
SUL1	CTR1	-2.76413988081e-5	-1.12868960705e-5
SUL1	CUP9	5.30368609846e-6	0
SUL1	CUR1	-6.80310149438e-6	-2.37668357654e-7
SUL1	CUZ1	2.44274245444e-6	0
SUL1	CWH41	2.1083775184e-5	0
SUL1	CWP1	2.49499451439e-5	0
SUL1	CYB5	-3.77092236949e-6	0
SUL1	CYC1	3.52124349156e-5	0
SUL1	CYS4	8.95184687659e-5	0
SUL1	DAL1	1.13672410688e-5	0
SUL1	DAL2	2.26398239018e-5	0
SUL1	DAL3	4.35549666337e-5	0
SUL1	DAL7	2.71889895132e-5	0
SUL1	DAL80	1.93938452192e-5	0
SUL1	DBF20	2.66209409821e-7	0
SUL1	DBP2	-9.08354737345e-8	0
SUL1	DCG1	9.10130348747e-7	0
SUL1	DCS2	-3.6300193172e-5	-1.47577446218e-5
SUL1	DDR2	-8.05601750611e-6	-2.99808534396e-5
SUL1	DIA1	-1.36008608051e-5	0
SUL1	DIA2	-3.06849107966e-6	0
SUL1	DIA3	-2.90184875886e-5	-7.69831199839e-6
SUL1	DIC1	4.78014458963e-6	0
SUL1	DIF1	7.62799250968e-7	0
SUL1	DIN7	-2.04045645626e-5	0
SUL1	DLD3	3.74646283016e-5	0
SUL1	DRS2	3.1949068705e-7	0
SUL1	DSD1	8.43451720252e-6	0
SUL1	DTD1	-1.06081667012e-5	0
SUL1	DUG2	8.6839251318e-5	0
SUL1	DUG3	6.59876854889e-6	0
SUL1	DUR1,2	7.56205260038e-5	0
SUL1	ECL1	1.24445231808e-5	0
SUL1	ECM13	3.66678095362e-5	0
SUL1	ECM22	2.08620534282e-5	0
SUL1	ECM4	-9.12445836144e-6	0
SUL1	EDS1	-3.30048196323e-6	0
SUL1	EGO4	2.77097422192e-6	0
SUL1	EMI2	1.29557568531e-5	0
SUL1	ENA2	-1.66679395657e-6	0
SUL1	ERG1	-4.4936425156e-6	0
SUL1	ERG10	-2.54435164141e-6	0
SUL1	ERG11	-2.53619115933e-6	0
SUL1	ERG12	8.61275908016e-6	0
SUL1	ERG2	-4.18897524514e-6	0
SUL1	ERG26	-4.2249279054e-6	0
SUL1	ERG4	1.22117829657e-6	0
SUL1	ERG5	1.02359814957e-5	0
SUL1	ERG7	-4.2386173239e-7	0
SUL1	ERG8	-4.19921438209e-6	0
SUL1	ERR2	-1.64033247787e-5	0
SUL1	ERV1	4.0963020521e-7	0
SUL1	ETP1	-2.09399576693e-5	0
SUL1	ETT1	-1.46268443268e-6	0
SUL1	EUG1	2.3972330843e-5	0
SUL1	EXG1	6.36431720205e-6	0
SUL1	FAA1	-3.65147619706e-7	0
SUL1	FBP1	9.73932614156e-6	0
SUL1	FCY2	2.95669233355e-6	0
SUL1	FCY21	4.7117485827e-5	0
SUL1	FET3	-2.07074329463e-7	-7.59884523266e-5
SUL1	FIT1	1.02653138719e-5	0
SUL1	FIT2	-1.26899327488e-5	0
SUL1	FLO1	1.09090877888e-5	0
SUL1	FLO5	-4.39347880374e-6	0
SUL1	FMO1	0	-4.7108604827e-5
SUL1	FMP16	-1.74166834261e-5	-1.11180170342e-5
SUL1	FMP23	8.97971124795e-6	0
SUL1	FMP41	2.31871901307e-5	0
SUL1	FMP45	-4.94772104979e-7	0
SUL1	FMP48	4.01548337104e-5	0
SUL1	FMT1	-8.7897576696e-6	0
SUL1	FOL1	3.46313062754e-5	0
SUL1	FOL2	6.19425280236e-7	0
SUL1	FPR1	1.56890230657e-5	0
SUL1	FRD1	-7.49848602586e-7	0
SUL1	FRE1	7.03436856338e-6	0
SUL1	FRE2	1.26777969663e-5	0
SUL1	FRM2	6.42802031467e-6	0
SUL1	FSH1	0	-2.09080336978e-6
SUL1	FTR1	-1.53195011841e-5	0
SUL1	FUI1	1.07989899092e-5	0
SUL1	GAC1	6.62868065513e-5	0
SUL1	GAD1	-2.77925835169e-5	0
SUL1	GAL1	6.5309179388e-6	0
SUL1	GAL4	3.42514317743e-5	0
SUL1	GAT2	5.49285253599e-5	0
SUL1	GBP2	3.65053430836e-8	0
SUL1	GCR1	-7.09233170012e-7	0
SUL1	GCV1	-6.03296890836e-6	0
SUL1	GCV2	1.13606010515e-5	0
SUL1	GCV3	-1.88287503943e-6	0
SUL1	GCY1	5.14968641308e-7	0
SUL1	GDH1	4.29158642448e-5	0
SUL1	GDH2	4.63701349214e-5	0
SUL1	GDH3	-1.42598924293e-5	0
SUL1	GGA1	-1.52561252469e-5	0
SUL1	GGC1	1.33591532933e-6	0
SUL1	GID8	-1.00506032983e-5	0
SUL1	GLK1	-2.16667037622e-5	-5.22064517957e-6
SUL1	GLN1	2.11105979391e-6	0
SUL1	GLN3	1.66855357574e-7	0
SUL1	GND1	3.18770640689e-5	0
SUL1	GNP1	1.60579111039e-5	0
SUL1	GOR1	-3.70460070839e-7	0
SUL1	GPD1	1.30689058867e-5	0
SUL1	GPG1	-3.5467701839e-5	0
SUL1	GPH1	0	-6.02922895374e-5
SUL1	GPP1	2.53643921761e-5	0
SUL1	GRE1	1.44957575357e-4	0
SUL1	GRE2	-7.02951291884e-6	0
SUL1	GRX3	4.45692908639e-5	0
SUL1	GRX4	1.55034635616e-5	0
SUL1	GRX8	4.93559412095e-4	0
SUL1	GSH1	0	-9.3934022081e-6
SUL1	GSM1	2.60090222961e-6	0
SUL1	GSY2	0	-1.27860459526e-4
SUL1	GTO1	5.81594993768e-5	0
SUL1	GUP2	-1.23737931867e-6	0
SUL1	HAC1	-1.06413267195e-6	0
SUL1	HAP1	-1.13822621476e-6	0
SUL1	HAP4	4.0351413825e-5	0
SUL1	HBT1	-1.25256388885e-5	0
SUL1	HES1	-2.7725873084e-6	0
SUL1	HIS1	6.0439719714e-6	0
SUL1	HIS3	-2.61603227346e-7	0
SUL1	HIS4	1.74454932152e-5	0
SUL1	HIS7	1.79957998711e-6	0
SUL1	HMG1	-3.58360455844e-6	0
SUL1	HMG2	-1.53455027425e-6	0
SUL1	HMS1	1.80220702529e-5	0
SUL1	HO	8.85710111278e-5	0
SUL1	HOM2	6.08765193461e-6	0
SUL1	HOS3	-4.83870620709e-6	0
SUL1	HPA2	-1.87008107494e-5	0
SUL1	HPF1	1.56056368941e-5	0
SUL1	HRI1	1.60762916721e-5	0
SUL1	HSP104	-1.02007992565e-5	0
SUL1	HSP12	-1.01821806506e-5	-7.81062734116e-5
SUL1	HSP26	0	-8.99583088398e-5
SUL1	HSP30	3.80007163172e-5	0
SUL1	HSP31	-4.72213999279e-6	-1.27226802577e-5
SUL1	HSP32	-2.7805972121e-5	-1.12717593857e-5
SUL1	HSP33	-2.74063178072e-6	-3.7948462958e-5
SUL1	HSP42	-4.10784203442e-6	-6.13464899162e-6
SUL1	HSP78	-6.78735006636e-8	-1.8573157316e-6
SUL1	HUG1	2.23423601716e-6	0
SUL1	HXK1	4.33949124208e-5	0
SUL1	HXT1	4.66592535951e-5	0
SUL1	HXT2	-5.51304532752e-6	0
SUL1	HXT3	-1.57692485339e-6	0
SUL1	HXT4	1.60331147791e-5	0
SUL1	HXT5	0	-1.13903327165e-4
SUL1	HXT6	5.2542221477e-5	0
SUL1	HXT7	8.56431717343e-5	0
SUL1	HXT9	1.31693092887e-5	0
SUL1	ICL1	1.66549917413e-6	0
SUL1	ICY1	5.01692255856e-5	0
SUL1	IDH1	3.5130315489e-5	0
SUL1	IDP1	3.57296868835e-6	0
SUL1	ILV2	-2.04037852653e-6	0
SUL1	ILV6	3.64426348858e-6	0
SUL1	INA1	4.58395528059e-5	0
SUL1	INH1	3.75446167049e-6	0
SUL1	INO1	1.23277488099e-5	0
SUL1	IPP1	4.52901738404e-5	0
SUL1	IRC11	-6.08164069701e-7	0
SUL1	IRC15	-2.98901012003e-5	0
SUL1	IRC20	1.33404954312e-7	0
SUL1	IRC7	9.11285387567e-6	0
